Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02 00:00:00-05:00,185.78943757371047,187.07006792285642,182.55314280656535,184.29042053222656,82488700,0.0,0.0
2024-01-03 00:00:00-05:00,182.88072651321147,184.5286619910614,182.09646131024977,182.91050720214844,58414500,0.0,0.0
2024-01-04 00:00:00-05:00,180.82576992798064,181.7589385851153,179.56501368920854,180.5875244140625,71983600,0.0,0.0
2024-01-05 00:00:00-05:00,180.66696287937032,181.43135417752765,178.86018676112266,179.8628387451172,62379700,0.0,0.0
2024-01-08 00:00:00-05:00,180.76622380895435,184.2507162227342,180.18051667398524,184.21099853515625,59144500,0.0,0.0
2024-01-09 00:00:00-05:00,182.58292017691045,183.80397397190293,181.40156892129536,183.79405212402344,42841800,0.0,0.0
